item_id,model_name,brand,price_inr,rating,num_ratings,color,type
607,Nu Republic Dawn X3 Bluetooth Headset,Nu,475,4.0,10238,Black,On the Ear
608,Nu Republic Flo 2 Bluetooth Headset,Nu,999,3.6,1904,Black,True Wireless
609,Obin BB-01 BoomBass Wired Headset,Obin,239,3.9,10398,Black,In the Ear
610,ODIO OWE11 The Moksha Series(Aqua Blue) Wired Headset,ODIO,249,4.1,257,Blue,In the Ear
611,OnePlus Bullets Wireless Z Bass Edition Bluetooth Heads...,OnePlus,1999,4.3,437395,Bold Black,In the Ear
612,OnePlus Bullets Wireless Z Bass Edition Bluetooth Heads...,OnePlus,1999,3.5,573,Reverb Red,In the Ear
613,OnePlus Buds Z Bluetooth Headset,OnePlus,2999,4.2,65051,Grey,True Wireless
614,OnePlus Buds Bluetooth Headset,OnePlus,4990,4.1,31872,Grey,True Wireless
615,OPPO Enco Buds With 24 hours Battery Life Bluetooth Hea...,OPPO,1799,4.2,34075,White,True Wireless
616,OPPO Enco W11 With Noise Cancellation for calls Bluetoo...,OPPO,2499,4.0,23199,White,True Wireless
617,OUD 150Hrs Music Time Wireless Deep Bass Stereo Sound N...,OUD,799,4.2,2111,Black,In the Ear
618,OUD 150Hrs Music Time Wireless Deep Bass Stereo Sound N...,OUD,799,3.7,15,Black,In the Ear
619,Oxhox HBS-730 Sports Stereo Headphone Bluetooth Headset,Oxhox,260,3.5,12909,Black,In the Ear
620,Oxhox Magnetic Bluetooth Headset with Mic Bluetooth Hea...,Oxhox,144,3.9,35280,Black,In the Ear
621,Oxhox HBS-730 Wireless compatible with 4G redmi Headset...,Oxhox,260,3.8,3440,Black,In the Ear
622,PADRAIG Metal Magnetic Wireless Bluetooth Sports Stereo...,PADRAIG,219,5.0,0,Multicolor,In the Ear
623,Para IN-EAR WIRED EARPHONES WITH MIC Wired Headset(Cyan...,Para,179,3.8,48,Cyan,In the Ear
624,PEarl Entities PREGET Wired Headset,PEarl,284,5.0,0,Black,On the Ear
625,PEarl Entities PREGET Wired Headset,PEarl,284,3.7,0,Black,On the Ear
626,pervious Wired Earphones with mic Light-weight and tang...,pervious,179,4.0,333036,White,In the Ear
627,PHILIPS SHE1505BK/94 Rich Bass Wired Headset,PHILIPS,299,4.1,20960,Black,In the Ear
628,PHILIPS TAT4205BK (TWS) with IPX5 Splash-Proof Design B...,PHILIPS,1499,3.6,1471,Black,True Wireless
629,PHILIPS TAN2215BK/94 Splash Proof Wireless Neckband Blu...,PHILIPS,1749,3.6,89,Black,In the Ear
630,phinics i12 Earpods Bluetooth Headset Bluetooth Headset...,phinics,549,3.3,518,Pink,True Wireless
631,Platina 1000 Bluetooth Headset,Platina,245,3.4,3550,Multicolor,In the Ear
632,Plus Shine TWS Wireless Bluetooth Earphone Bluetooth He...,Plus,449,3.7,4617,White,True Wireless
633,Plus Shine i12s_MA05 Bluetooth Headset,Plus,549,3.9,221939,White,True Wireless
634,Plus Shine i12s_MA05 Bluetooth Headset,Plus,549,3.2,229,White,True Wireless
635,POKRYT BT26 Long Life Battery Backup 24 Hours With Mic ...,POKRYT,899,3.7,49,Black,In the Ear
636,POKRYT BT26 Long Life Battery Backup 24 Hours With Mic ...,POKRYT,899,3.5,2649,Black,In the Ear
637,POKRYT Hot SaleASAP charging Version 5.0 Bluetooth earp...,POKRYT,899,4.0,333036,Black,In the Ear
638,Portronics POR-1071 Conch Beta Wired Headset,Portronics,229,4.1,221,Black,In the Ear
639,Portronics POR-1071 Conch Beta Wired Headset,Portronics,229,4.1,9930,Black,In the Ear
640,Portronics Harmonics 216 Bluetooth Headset,Portronics,759,4.2,77904,Blue,In the Ear
641,Portronics Harmonics 216 Bluetooth Headset,Portronics,759,3.3,1842,Blue,In the Ear
642,Portronics POR-1070 Conch Gama Wired Headset,Portronics,249,3.5,55,Red,In the Ear
643,Portronics Harmonics 216 Bluetooth Headset,Portronics,799,4.0,6245,Black,In the Ear
644,Portronics POR-1182 Harmonics 300 Bluetooth Headset,Portronics,1234,3.8,3440,Blue,In the Ear
645,Portronics Harmonics One Sports Bluetooth Headset,Portronics,797,3.8,0,Black,In the Ear
646,PREMBROTHERS U&I Hammer Series UINB-4824 Neckband With ...,PREMBROTHERS,949,3.5,843,Red,In the Ear
647,PREMBROTHERS U&I Titanic series UINB-3987 Neckband With...,PREMBROTHERS,598,5.0,0,Black,In the Ear
648,PTron InTunes Lite Neckband Bluetooth Headset,PTron,549,3.8,16286,Red,In the Ear
649,PTron Basspods 481 Bluetooth Headset,PTron,799,4.2,7050,Silver,On the Ear
650,PTron Basspods 481 Bluetooth Headset,PTron,799,3.7,5317,Silver,On the Ear
651,PTron Basspods 681 Bluetooth Headset,PTron,1599,3.7,6288,Black,True Wireless
652,PTron Soundster Lite Bluetooth Headset,PTron,799,3.5,13,Black,On the Ear
653,PTron Basspods 281 In-Ear True Wireless Bluetooth 5.1 H...,PTron,999,3.8,1860,Grey,True Wireless
654,PTron Basspods 581 Bluetooth Headset,PTron,999,3.6,240,Black & Red,True Wireless
655,PTron Basspods 581 Bluetooth Headset,PTron,999,3.5,134,Black & Yellow,True Wireless
656,"PunnkFunnk K20 Gaming Headset, Over Ear Gaming Headphon...",PunnkFunnk,949,3.5,1713,Black,On the Ear
657,Qexle Harons_Hbs730_01 Bluetooth Headset,Qexle,399,4.2,334732,Black,In the Ear
658,Qexle Harons_Hbs730_01 Bluetooth Headset,Qexle,399,4.1,88,Black,In the Ear
659,Qexle Neckband BT Compatible 730 With Light Bass Sport ...,Qexle,399,4.0,0,Black,In the Ear
660,Qexle HBS-730 bluetooth headset with Bluetooth Headset ...,Qexle,449,4.0,1934,Black,In the Ear
661,kabeer enterprises 3D Ultra Bass Powerful Sound Redm.i ...,Realme,256,3.5,1043,Black,In the Ear
662,realme Buds Wireless 2 Neo with Type-C Fast Charge & Ba...,realme,1499,4.0,63970,Black,In the Ear
663,realme Buds Q2 Neo with Environment Noise Cancellation ...,realme,1599,3.9,217931,Black,True Wireless
664,realme Buds Wireless 2 with Dart Charge and Active Nois...,realme,2299,3.9,13327,Yellow,In the Ear
665,realme Buds 2 Wired Headset,realme,599,4.2,229212,Black,In the Ear
666,realme Buds Wireless 2 with Dart Charge and Active Nois...,realme,2299,4.1,56420,Grey,In the Ear
667,realme Buds Q2 Neo with Environment Noise Cancellation ...,realme,1599,3.8,631,Blue,True Wireless
668,realme Buds Air 2 with Active Noise Cancellation (ANC) ...,realme,3299,3.6,550,Closer White,True Wireless
669,realme Buds Classic RMA2001 Wired Earphones with HD Mic...,realme,399,4.2,105190,White,In the Ear
670,realme Buds 2 Wired Headset,realme,599,4.3,535144,Orange,In the Ear
671,realme Buds Wireless Bluetooth Headset,realme,1780,4.0,4948,Yellow,In the Ear
672,realme Buds Q2 with Active Noise Cancellation Bluetooth...,realme,2499,3.9,13327,Black,In the Ear
673,realme Buds Wireless Bluetooth Headset,realme,1765,3.9,18893,Green,In the Ear
674,realme Buds 2 Neo With HD Mic Wired Headset,realme,499,4.2,19975,Black,In the Ear
675,realme Buds Air 2 with Active Noise Cancellation (ANC) ...,realme,3299,4.1,16689,Closer Gold,True Wireless
676,realme Buds 2 Neo With HD Mic Wired Headset,realme,499,3.5,20079,Blue,In the Ear
677,realme Buds Wireless Pro with Active Noise Cancellation...,realme,3999,3.9,13327,Yellow,In the Ear
678,realme Buds Q Bluetooth Headset,realme,1999,1.0,0,White,True Wireless
679,realme Buds Wired Headset,realme,449,3.9,4849,Black,In the Ear
680,realme Buds Air Pro Active Noise Cancellation Enabled B...,realme,4999,3.3,643,Matte Black,True Wireless
681,realme Buds Air Neo Bluetooth Headset,realme,2499,3.9,5788,Red,True Wireless
682,Reborn 30 Hours non-Stop Backup Unquie HQ Neckband Wire...,Reborn,549,4.0,3142,Black,In the Ear
683,Redmi by Mi Hi-Resolution Audio Wired Headset,Redmi,399,4.2,25388,Black,In the Ear
684,Redmi by Mi Hi-Resolution Audio Wired Headset,Redmi,399,4.2,74477,Black,In the Ear
685,Redmi by Mi Hi-Resolution Audio Wired Headset,Redmi,399,3.9,13327,Red,In the Ear
686,REDMI SonicBass Neckband Bluetooth Headset,Redmi,1299,4.0,2834,Black,In the Ear
687,Remembrand ThunderBass 450 Bluetooth Headset,Remembrand,599,3.4,181,Active Black,In the Ear
688,RFV1 TWS Bluetooth Earphones Touch Sensor with in Built...,RFV1,499,3.7,45,White,True Wireless
689,RJFuture I12 TWS Earphone Wireless Earbuds Bluetooth He...,RJFuture,434,4.1,12,White,In the Ear
690,RJFuture RML NECKBAND Bluetooth Headset,RJFuture,219,3.8,427,Yellow,In the Ear
691,RJFuture I12 TWS Earphone Wireless Earbuds Bluetooth He...,RJFuture,434,3.4,64,White,In the Ear
692,RoyalRich LED Display TWS Earbuds Bluetooth Headset,RoyalRich,999,4.0,306,Black,True Wireless
693,RPM Euro Games Gaming Earphones Headphones For Mobile P...,RPM,699,3.7,1233,Blue,In the Ear
694,RPMSD True Wireless ProBuds Headphone Earphone With Cha...,RPMSD,1327,3.3,40,Red,True Wireless
695,Ruhi Collection Best Collection Earphones for In-Ear Ha...,Ruhi,169,3.9,35280,White,In the Ear
696,D1enterprises Samsung Ehs-61 Orginal earphones on the e...,SAMSUNG,149,3.6,1750,White,In the Ear
697,SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,SAMSUNG,2199,4.2,258319,Blue,In the Ear
698,SAMSUNG Original EHS64 Black Wired Headset,SAMSUNG,499,4.2,6452,Black,In the Ear
699,SAMSUNG Level U2 With Type-C Charging Bluetooth Headset,SAMSUNG,2199,3.3,56,Black,In the Ear
700,samsung uflex Headphone Wired Headset,SAMSUNG,220,3.9,35280,White,In the Ear
701,SAMSUNG EHS64 Wired Headset,SAMSUNG,499,5.0,0,White,In the Ear
702,SAMSUNG EHS64 Wired Headset,SAMSUNG,499,4.2,77904,White,In the Ear
703,samsung uflex Headphone Wired Headset,SAMSUNG,220,3.7,0,White,In the Ear
704,SAMSUNG Original EHS64AVFWECINU Wired Headset,SAMSUNG,499,4.1,287,White,In the Ear
705,SAMSUNG Original EHS64AVFBECINU Ultra Bass Wired Headse...,SAMSUNG,499,3.6,53,Black,In the Ear
706,"webster Sa__msung Gal-axy J4 Plus,Note 8,A9,J2 Core,J6 ...",SAMSUNG,175,3.5,1755,White,In the Ear
707,Sandarbh i7s Tws Ear Buds Wireless Bluetooth Earphone T...,Sandarbh,349,3.8,610,White,True Wireless
708,"SE WORLD P47 WIRELESS HEADPHONE Bluetooth, Wired Headse...",SE,399,3.8,42,Black,On the Ear
709,Sennheiser PC 5 CHAT Wired Headset,Sennheiser,1490,4.1,214,Black,On the Ear
710,Skullcandy Ink'd Plus Wireless Bluetooth Headset,Skullcandy,3000,3.9,2469,Black,In the Ear
711,Skullcandy S2DUL-J571 Wired Headset,Skullcandy,629,4.0,1934,Purple/Black,In the Ear
712,SkyKey TIG-BLK-MEGNET-74 Bluetooth Headset,SkyKey,176,3.3,1842,Black,In the Ear
713,SkyKey TIG-BLK-K1-72 Bluetooth Headset,SkyKey,151,4.0,333036,Black,In the Ear
714,SkyKey SN-I7 SINGLE -353 Bluetooth Headset,SkyKey,166,3.4,94,White,True Wireless
715,SkyKey SN-I7 SINGLE -353 Bluetooth Headset,SkyKey,166,3.3,85,White,True Wireless
716,SmartKart Classical Sound earphone 3.5 mm jack with ext...,SmartKart,198,4.3,36720,White,In the Ear
717,SONY 310AP Wired Headset,SONY,949,4.0,21132,Black,On the Ear
718,SONY 310AP Wired Headset,SONY,949,4.2,245914,Black,On the Ear
719,SONY ZX110A Wired without Mic Headset,SONY,709,4.3,36720,White,On the Ear
720,SONY WH-CH510 Google Assistant enabled Bluetooth Headse...,SONY,2990,4.4,8,Black,On the Ear
721,SONY WI-C200 Bluetooth Headset,SONY,2069,4.0,1934,Black,In the Ear
722,SONY WI-C200 Bluetooth Headset,SONY,2069,4.0,35,Black,In the Ear
723,SONY MDR-EX155AP Gaming Earphones Clear Sound Extra Bas...,SONY,1290,5.0,0,Black,In the Ear
724,SONY C400 Bluetooth Headset,SONY,3690,3.9,14726,Blue,In the Ear
725,SONY C400 Bluetooth Headset,SONY,3600,3.9,34,Black,In the Ear
726,SONY WI-XB400 Extra Bass Wireless Stereo Headset Blueto...,SONY,3319,4.0,0,Blue,In the Ear
727,SONY WF-XB700 With 18 Hours Battery Life Bluetooth Head...,SONY,6990,3.7,116,Blue,True Wireless
728,SONY C400 Bluetooth Headset,SONY,3600,3.9,4849,Black,In the Ear
729,SONY XB55AP Wired Headset,SONY,2390,3.9,10398,Black,In the Ear
730,SONY WF-H800 With 16hrs Battery Life Bluetooth Headset,SONY,6990,4.0,2834,Black,True Wireless
731,SONY WI-C310 Bluetooth Headset,SONY,2675,3.9,28493,Black,In the Ear
732,SONY WI-C310 Bluetooth Headset,SONY,1999,3.9,35280,Blue,In the Ear
733,SONY MDR-EX15AP_Violet Wired Headset,SONY,885,3.5,0,Violet,In the Ear
734,SONY WI-C200 Bluetooth Headset,SONY,2090,3.4,482,White,In the Ear
735,SONY WH-CH710N Active noise cancellation enabled Blueto...,SONY,7990,3.7,129,Black,On the Ear
736,Soundcore by Anker Life Q10 with Fast Charging Bluetoot...,Soundcore,2499,4.4,28087,Blue,On the Ear
737,Soundcore by Anker R100 Fast charging TWS with 25 hours...,Soundcore,1799,4.0,56,White,True Wireless
738,Soundcore by Anker Life Note True Wireless Bluetooth He...,Soundcore,2494,3.3,26491,Black,True Wireless
739,Soundcore by Anker R500 Fast charging neckband with 20 ...,Soundcore,1480,3.6,11,Black,In the Ear
740,Soundcore by Anker Life Note True Wireless Bluetooth He...,Soundcore,2499,4.0,1934,Grey,True Wireless
741,Soundcore by Anker Liberty 2 True Wireless Bluetooth He...,Soundcore,4999,3.7,836,Black,True Wireless
742,Soundcore by Anker Life Note True Wireless Bluetooth He...,Soundcore,2493,3.4,134,White,True Wireless
743,Soundcore by Anker Life Note True Wireless Bluetooth He...,Soundcore,2494,3.7,153,Black,True Wireless
744,SOWME Q20 Bluetooth Magnetic Handsfree Headphones for S...,SOWME,132,3.6,1201,Red,In the Ear
745,STYLELTROICS super bass Earphone for Hua_wei /Sam_sung ...,STYLELTROICS,240,4.3,7,White,In the Ear
746,Stylord RML-BT-1 Bluetooth Headset,Stylord,359,4.0,2110,Yellow,In the Ear
747,Sunnybuy L21 True Wireless Portable Bluetooth Headset w...,Sunnybuy,899,3.6,1787,Black,True Wireless
748,Sunnybuy In pods 12 Earphone Stereo v5.0 with Touch Sen...,Sunnybuy,999,3.5,1205,Blue,In the Ear
749,Sunnybuy TWS T8 True Air_buds Wireless High Bass premiu...,Sunnybuy,1199,3.5,154,Black,True Wireless
750,Sunnybuy i12 TWS Bluetooth 5.0 (Sky Blue) Bluetooth Hea...,Sunnybuy,999,5.0,0,Blue,True Wireless
751,SYARA WNF_696L_Level Neck Band Bluetooth Headset Blueto...,SYARA,589,3.8,679,Black,In the Ear
752,sykz Air Buds Mini Truly Wireless Bluetooth Headset,sykz,749,3.4,49,Black,True Wireless
753,tapfuture airpro Bluetooth Headset,tapfuture,699,3.4,302,White,True Wireless
754,tapfuture L21 TWS Bluetooth Headset,tapfuture,689,3.6,1904,Black,In the Ear
755,TCL SOCL200BT Bluetooth Headset,TCL,1199,3.3,1842,Phantom Black,In the Ear
756,TECHEL 38 _BLUETOOTH EARBUDS|BLUETOOTH HEADS Bluetooth ...,TECHEL,349,3.9,316,White,True Wireless
757,TECHEL 38 _BLUETOOTH EARBUDS|BLUETOOTH HEADS Bluetooth ...,TECHEL,349,3.9,316,White,True Wireless
758,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth...,TECHFIRE,599,4.1,2472,Blue,In the Ear
759,TECHFIRE Fire 500v2 Neckband hi-bass Wireless Bluetooth...,TECHFIRE,599,3.8,1748,Green,In the Ear
760,TECHFIRE Tf M-31 Neckband hi-bass headphone Wireless Bl...,TECHFIRE,499,3.7,1507,Green,In the Ear
761,TECHFIRE Platinum Series Neckband - Low Price Bluetooth...,TECHFIRE,599,3.4,5543,Blue,In the Ear
762,TECHFIRE Platinum Series Neckband - Low Price Bluetooth...,TECHFIRE,599,3.8,631,Blue,In the Ear
763,TECHFIRE L21 Wireless Earphone Mini Bluetooth 5.0 Headp...,TECHFIRE,692,3.7,92346,Black,In the Ear
764,TECHFIRE FIRE 300 Platinum Series Neckband - Low Price ...,TECHFIRE,599,4.0,333036,White,In the Ear
765,TECHFIRE TF_44 realme Buds Wireless Bluetooth Headset B...,TECHFIRE,599,3.1,369,Yellow,On the Ear
766,TECHFIRE Wired Extra Bass On-Ear Headphones Wired Heads...,TECHFIRE,259,4.1,3030,Black,On the Ear
767,TECHFIRE M-31 Neckband hi-bass Wireless Bluetooth headp...,TECHFIRE,598,1.0,0,Black,In the Ear
768,TECHFIRE Neckband wireless headphones with 16 hours Pla...,TECHFIRE,399,3.5,843,Red,In the Ear
769,TECHFIRE Platinum Series Neckband - Low Price Bluetooth...,TECHFIRE,578,3.8,3440,Red,In the Ear
770,TECHFIRE Neckband wireless headphones with 36 hours Pla...,TECHFIRE,599,3.8,131,Blue,In the Ear
771,TECHFIRE BULLET M-31 Pro 2 Neckband Wireless Bluetooth ...,TECHFIRE,599,3.7,54,TEAL GREEN,In the Ear
772,TECHFIRE BULLET M-31 Pro 2 Neckband Wireless Bluetooth ...,TECHFIRE,599,4.8,4,TEAL GREEN,In the Ear
773,TECHFIRE TUNE 200 Platinum Series Neckband - Low Price ...,TECHFIRE,474,3.6,558,Black,In the Ear
774,TECHFIRE Platinum Series Neckband - Low Price Bluetooth...,TECHFIRE,599,3.7,31,Black,In the Ear
775,TECHFIRE TF-110 Pro-36 hours playtime Wireless Neckband...,TECHFIRE,599,4.0,3463,TEAL GREEN,In the Ear
776,TECHFIRE Neckband wireless headphones with 16 hours Pla...,TECHFIRE,399,3.5,1070,Yellow,In the Ear
777,TECHFIRE TUNE 200 Platinum Series Neckband - Low Price ...,TECHFIRE,474,4.0,10238,Yellow,In the Ear
778,TECHFIRE Platinum Series Neckband - Low Price Bluetooth...,TECHFIRE,599,3.8,3440,Black,In the Ear
779,Tecno Ace A2 se Bluetooth Headset,Tecno,394,3.3,353,Ace A2,True Wireless
780,Tecno Ace A2 Bluetooth Headset,Tecno,590,3.3,1842,Black,In the Ear
781,TEQIR Stereo Music Hanging Neckband Wireless Earphone B...,TEQIR,499,4.0,29660,Black,In the Ear
782,THE MOBILE POINT True Wireless Bluetooth Headset Blueto...,THE,495,3.4,1917,Black,True Wireless
783,THE MOBILE POINT True Wireless Bluetooth Headset Blueto...,THE,495,3.4,1917,Black,True Wireless
784,the gifting tree KDM M8 Wired Headset Wired Headset,THE,279,3.3,3,Black,In the Ear
785,TIGENECY i7S Single 2 PIC Ear Sound with Mic Bluetooth ...,TIGENECY,221,3.5,85,White,True Wireless
786,TIGENECY LOW PRICE ALL MOBILE'SUPPORTED Bluetooth 2 PIC...,TIGENECY,232,4.1,9930,Black,True Wireless
787,TIGENECY LOW PRICE ALL MOBILE'SUPPORTED Bluetooth 2 PIC...,TIGENECY,232,4.3,9,Black,True Wireless
788,TIGENECY ALL MOBILE SUPPORTED COMBO -K1 Bluetooth MEGNE...,TIGENECY,239,4.1,3030,Black,In the Ear
789,TIGENECY Low Price Bluetooth Neckband Bluetooth K1 Head...,TIGENECY,151,3.8,3374,Black,In the Ear
790,TIGENECY LOW PRICE ALL MOBILE SUPPORTED COMBO -K1 Bluet...,TIGENECY,225,4.4,108,Black,In the Ear
791,TIGENECY LOW PRICE ALL MOBILE SUPPORTED COMBO -K1 Bluet...,TIGENECY,225,3.9,14726,Black,In the Ear
792,Tiitan S11 Wired Headset,Tiitan,106,4.1,404,Black,In the Ear
793,Tiitan N2 Bluetooth Headset,Tiitan,329,3.6,1686,Black,In the Ear
794,Tiitan S11 Wired Headset,Tiitan,106,3.7,3,Black,In the Ear
795,Tiitan N2 Bluetooth Headset,Tiitan,329,4.2,72556,Black,In the Ear
796,Togkart TWS i12 Bluetooth Headset,Togkart,455,3.9,0,Black,True Wireless
797,Togkart TWS i12 Bluetooth Headset,Togkart,455,3.0,0,Black,True Wireless
798,touch care High Bass Earphones Wired Headset,touch,177,3.7,170,White,In the Ear
799,TRUETAG AIR_POD with Charging Case Bluetooth Headset wi...,TRUETAG,1449,4.0,0,White,True Wireless
800,Truke Buds S1 Bluetooth Headset,Truke,1399,3.6,2567,Black,True Wireless
801,Truke Buds Q1 with Environmental Noise Cancellation(ENC...,Truke,1199,4.0,26069,Blue,True Wireless
802,Truke BTG 1 Gaming Earbuds with 60ms Low Latency Blueto...,Truke,1599,4.0,6100,Black,True Wireless
803,Truke Buds S1 Bluetooth Headset,Truke,1399,4.0,21398,Blue,True Wireless
804,Truke Fit 1 Bluetooth Headset,Truke,799,3.9,14974,Blue,True Wireless
805,Truke Buds Q1 with Environmental Noise Cancellation(ENC...,Truke,1199,3.8,35074,Black,True Wireless
806,Truke Fit 1 Bluetooth Headset,Truke,799,3.9,35280,Black,True Wireless
807,Truke Fit Pro Power Bluetooth Headset,Truke,999,4.0,543,Blue,True Wireless
808,Truke Fit Pro Bluetooth Headset,Truke,799,3.7,5317,Black,True Wireless
809,Truke Fit Pro Bluetooth Headset,Truke,799,4.0,2834,Black,True Wireless
810,Truke Fit Pro Bluetooth Headset,Truke,799,4.5,23,Green,True Wireless
811,Truke Fit Pro Bluetooth Headset,Truke,799,3.7,18513,Green,True Wireless
812,tvAt HIGH BASS ISOLATED EARPHONE Wired Headset,tvAt,147,3.9,55,White,In the Ear
813,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,4.3,1049774,Black,In the Ear
814,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,4.0,2834,Black,In the Ear
815,U&I Crash 30Hrs MusicTime WirelessNeckband with Call Vi...,U&I,449,4.1,82872,Black,In the Ear
816,U&I Alarm Series 40Hrs Music Time Wireless Neckband Ear...,U&I,495,3.6,1904,Black,In the Ear
817,U&I Alarm Series 40Hrs Music Time Wireless Neckband Ear...,U&I,495,4.1,2472,Red,In the Ear
818,U&I Prank 30Hrs Music Time Wireless Neckband Bluetooth ...,U&I,439,4.4,81,Black,In the Ear
819,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,3.9,13327,Black,In the Ear
820,U&I Bigger Series Neckband with 100 Hours Battery Backu...,U&I,699,4.0,1325,Black,In the Ear
821,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,4.2,258319,Black,In the Ear
822,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,3.9,13327,Black,In the Ear
823,U&I Pasta Series Extra Bass Wired Earphone with Mic Wir...,U&I,170,4.3,44831,Brown,In the Ear
824,U&i Prime Shuffle 2 Wireless Neckband with Sports and M...,U&i,499,3.5,17,Black,In the Ear
825,U&I Zip Series Wired Headphone with Mic Wired Headset,U&I,299,3.4,490,Blue,On the Ear
826,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,4.3,114916,Black,In the Ear
827,U&I Smash Series Neckband with 12 Hours Battery Backup ...,U&I,539,3.4,1211,Black,In the Ear
828,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,3.7,0,Black,In the Ear
829,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,3.8,52,Black,In the Ear
830,U&I Possible Series Neckband with 60 Hours Music Time B...,U&I,599,4.0,35,Black,In the Ear
831,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,4.0,140618,Black,In the Ear
832,U&I Possible Series Neckband with 60 Hours Music Time B...,U&I,599,4.0,1032,Black,In the Ear
833,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,3.3,4052,Black,In the Ear
834,U&I Leather Series 100hours Music Time Bluetooth Headse...,U&I,899,3.4,0,Red1,In the Ear
835,U&I Nice Series IPX4 Neckband with 10 Hours Battery Bac...,U&I,599,3.9,4050,Black,In the Ear
836,U&i Prime Shuffle 4 IPX5 Bluetooth Headset with 15 Hour...,U&i,999,3.5,16,Green,In the Ear
837,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,4.0,0,Black,In the Ear
838,U&i Prime Shuffle 4 IPX5 Bluetooth Headset with 15 Hour...,U&i,999,4.0,1431,Green,In the Ear
839,U&I Fighter Series Deep Bass Neckband with 12 Hours Mus...,U&I,399,3.7,0,Black,In the Ear
840,U&I Yes Series Original True Wireless Headset - 8 Hours...,U&I,949,4.0,92275,White,True Wireless
841,Ubon Passion Series CL-75 Bluetooth Headset,Ubon,589,3.7,31,Black,In the Ear
842,Ubon Passion Series CL-75 Bluetooth Headset,Ubon,589,3.7,31,Black,In the Ear
843,Ubon Passion Series CL-75 Bluetooth Headset,Ubon,589,3.6,464,Black,In the Ear
844,Ubon Passion Series CL-75 Bluetooth Headset,Ubon,589,3.7,3,Black,In the Ear
845,Ubon CL-116 Neckband Bluetooth Headset,Ubon,489,4.0,333036,Yellow,In the Ear
846,Ubon CL-116 Neckband Bluetooth Headset,Ubon,489,3.8,825,Yellow,In the Ear
847,Ubon CL-20FB Wireless Neckband | Built-in 6hrs Bluetoot...,Ubon,559,3.6,39073,Red,In the Ear
848,Ubon Classic Fit BT-160 Single ear Bluetooth Headset,Ubon,579,3.9,188,Black,True Wireless
849,"Ubon Wireless Neckband FLEETBEAT CL-76, Built-in SD-car...",Ubon,799,3.5,3534,Black,In the Ear
850,Ubon BT-5720 Rapstar Wireless 5.0 On Ear Headphone 10 H...,Ubon,999,3.5,1638,Black,On the Ear
851,Ubon UB-785 Champ Earphone Wired Headset,Ubon,149,3.6,6222,Black,In the Ear
852,Ubon CL-66 Sound King 70 Hrs Backup Wireless 5.0 Neckba...,Ubon,1299,3.1,583,Multicolor,In the Ear
853,Ubon Computer Headphone UB-1460 with Mic Wired Headset,Ubon,499,3.9,10398,Black,On the Ear
854,Ubon UB-720 Inline Wired Earphone Wired Headset,Ubon,179,3.5,8889,Black,In the Ear
855,Ubon CL-117 Neckband Bluetooth Headset,Ubon,489,4.1,166582,Orange,In the Ear
856,Ubon BT-5720 Rapstar Wireless 5.0 On Ear Headphone 10 H...,Ubon,999,3.8,355,Black,On the Ear
857,Ubon Passion Series CL-75 Bluetooth Headset,Ubon,589,3.9,480,Black,In the Ear
858,Ubon BT-230 Wireless Headphone Immersive Audio Lightwei...,Ubon,899,4.2,35,Black,On the Ear
859,Ucool Prime 48 Hours Playtime Wireless Neckband Earphon...,Ucool,599,4.0,805,Black,In the Ear
860,Ucool EliteSport 50 Hours Playtime Wireless Neckband Ea...,Ucool,749,4.1,82872,Grey,In the Ear
861,Ucool EliteSport 50 Hours Playtime Wireless Neckband Ea...,Ucool,749,3.3,1842,Grey,In the Ear
862,Ucool SoundSport 80 Hours Playtime Wireless Neckband Ea...,Ucool,799,3.7,6288,Silver,In the Ear
863,Ucool Prime 48 Hours Playtime Wireless Neckband Earphon...,Ucool,599,4.0,805,Red,In the Ear
864,Ucool Evolvesport 30 Hours Backup Wireless Neckband Ear...,Ucool,499,4.0,412,Yellow,In the Ear
865,Ucool Evolvesport 30 Hours Backup Wireless Neckband Ear...,Ucool,499,3.9,1204,Yellow,In the Ear
866,ULTADOR HBS-730 Sports Stereo Headphones Bluetooth Head...,ULTADOR,399,3.8,1575,Black,In the Ear
867,ULTADOR Wireless NECKBAND BLUETOOTH 40 HOURS BATTERY MU...,ULTADOR,899,3.9,18893,Black,In the Ear
868,ULTADOR Wireless NECKBAND BLUETOOTH 40 HOURS BATTERY MU...,ULTADOR,899,5.0,0,Black,In the Ear
